,Unnamed: 0,country,description,designation,points,price,province,region_1,region_2,taster_name,taster_twitter_handle,title,variety,winery,predicted
6603,6603,Italy,"easy , fruit-forward would pair well family dinners simple pasta dishes . cherry , bramble , wet earth , pressed violets light coffee tones characterize nose exactly look no-fuss chianti . vibrant berry flavors carried forward thanks 's smooth structure .",Caspagnolo,86,15.0,Tuscany,Chianti Colli Senesi,,,,Villa Poggio Salvi 2006 Caspagnolo  (Chianti Colli Senesi),Sangiovese,Villa Poggio Salvi,0
6626,6626,Italy,"'s dark austere quality chianti classico riserva gives masculine personality . aged , sangiovese tends deliver aromas candied , cassis , tar licorice , .",Losi Millennium Riserva,88,36.0,Tuscany,Chianti Classico,,,,Querciavalle 2007 Losi Millennium Riserva  (Chianti Classico),Sangiovese,Querciavalle,0
6631,6631,Italy,suavia one best producers soave . expression shows beautiful fullness mouth bright citrus finished backed endnotes melon peach .,Monte Carbonare,88,33.0,Veneto,Soave Classico,,,,Suavia 2010 Monte Carbonare  (Soave Classico),Garganega,Suavia,0
6960,6960,Italy,"luminous bright , riserva well integrated aromas forest berry , blue flowers , vanilla redwood . delivers smooth feel mouth accented welcome dose fresh acidity .",Lodolaio Riserva,89,,Tuscany,Chianti Classico,,,,Vèscine 2005 Lodolaio Riserva  (Chianti Classico),Sangiovese,Vèscine,0
7056,7056,Spain,"leesy , creamy aromas vanilla simple , note apple offering crispness . palate regular feel , adequate acidity . flavors green apple , lettuce herbs culminate mild bitterness green notes .",,84,10.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Baron De Ley 2014 White (Rioja),White Blend,Baron De Ley,0
7075,7075,Argentina,"la rioja , torrontés quiet neutral . offers little tangerine nose , acceptable unexciting banana pear flavors . overall 's decent bland .",Perpetuum,83,14.0,Other,La Rioja,,Michael Schachner,@wineschach,Gimenez Riili 2007 Perpetuum Torrontés (La Rioja),Torrontés,Gimenez Riili,0
7124,7124,Spain,"mild applesauce aromas reticent clean . feels fresh , stony , acidic narrow palate . briny , citrusy flavors generic particular , finish tastes like briny citrus , aftertaste salty tang .",,87,17.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Bodegas Landaluce 2014 White (Rioja),White Blend,Bodegas Landaluce,0
7125,7125,Canada,"plays broadly across palate , showing tart berries espresso components , along whiff asparagus . somewhat thin front-loaded , barrel flavors toast cigar box masking some—not all—of herbaceousness .",,87,49.0,British Columbia,Okanagan Valley,,Paul Gregutt,@paulgwine ,Burrowing Owl 2011 Meritage (Okanagan Valley),Meritage,Burrowing Owl,0
7189,7189,Spain,"initially , comes across baked tired , give time spread reveals mature , earthy , leafy aromas round palate choppy , firm tannins . earthy flavors dried cherry , christmas spices chocolate yield licorice finish . drink .",Terra de Fic 2,90,,Catalonia,Priorat,,Michael Schachner,@wineschach,Ferré I Catasús 2008 Terra de Fic 2 Red (Priorat),Red Blend,Ferré I Catasús,0
7355,7355,US,"merlot heavily dominates right bank-style , cabernet sauvignon accounting 11 % . accounts softness domination cherries , red currants violets . acidity mouthwatering . 's easy-drinking , aspirations complexity .",Lot 426 Red Hen Ranch,88,18.0,California,Oak Knoll District,Napa,,,Cameron Hughes 2012 Lot 426 Red Hen Ranch Meritage (Oak Knoll District),Meritage,Cameron Hughes,0
7416,7416,Spain,"bramble brine present nose , 2005 good vintage rioja , brings little less expected . 's endowed snappy red-fruit flavors strawberry raspberry , 's also vanilla herbal notes . feel dry , medium-bodied grabby , hint stemmy snap .",Crianza,86,16.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Marqués de Cáceres 2005 Crianza  (Rioja),Tempranillo Blend,Marqués de Cáceres,0
7419,7419,Spain,"touch volatility accompanies opening black plum aromas , palate brings raisiny essence austere acidity causes tartness . basic priorat , fine . 're looking greatness , n't much speak . overall , 's good regular , nothing less .",Negre,86,16.0,Catalonia,Priorat,,Michael Schachner,@wineschach,Scala Dei 2006 Negre Red (Priorat),Red Blend,Scala Dei,0
7536,7536,Italy,"piccini offers good value deals tuscany riserva chianti classico follows tradition . compact clean , typical sangiovese fashion , ends bright blast mouth-freshening acidity .",Riserva,87,22.0,Tuscany,Chianti Classico,,,,Piccini 2006 Riserva  (Chianti Classico),Sangiovese,Piccini,0
7539,7539,Italy,"terra rossa ( red earth ) riserva really recall moist soil aromas iron-rich notes rust , clove red berry . warm , earthy tones backed mouth-freshening acidity .",Terra Rossa Riserva,87,,Tuscany,Chianti Colli Senesi,,,,Tenuta di Trecciano 2006 Terra Rossa Riserva  (Chianti Colli Senesi),Sangiovese,Tenuta di Trecciano,0
7541,7541,Italy,"banfi presents easy , no-fuss chianti classico showcases sangiovese typicity personality . profoundly food-friendly built-in natural acidity pairs butter cream-based pasta dishes .",Riserva,87,18.0,Tuscany,Chianti Classico,,,,Banfi 2007 Riserva  (Chianti Classico),Sangiovese,Banfi,0
7542,7542,Italy,"riserva chianti rufina offers clean , crisp aromas wild berry white cherry distant renderings spice earth background . pair roast chicken pork .",Riserva,87,18.0,Tuscany,Chianti Rufina,,,,Bellini 2005 Riserva  (Chianti Rufina),Sangiovese,Bellini,0
7600,7600,Italy,"light , seems mature already , modest cherry tobacco flavors tea leaves finish .",,83,10.0,Tuscany,Chianti,,,,Piccini 2001  Chianti,Sangiovese,Piccini,0
7709,7709,France,"overpowering , almost much . rich feels overextracted , superjuicy hit tannins new wood . like superconcentrated wines , big hit , food .",,86,60.0,Bordeaux,Bordeaux,,Roger Voss,@vossroger,L'Egrégoire 2004  Bordeaux,Bordeaux-style Red Blend,L'Egrégoire,0
7824,7824,Spain,"lighter-styled , mature rioja shows hint brown edges . initial light sweaty note blows quickly , revealing appealing dried cherry , spice wood aromas flavors , elegant , balanced mouthfeel . tannins mostly resolved , drink now–2005 . —m.m .",Gran Reserva,87,29.0,Northern Spain,Rioja,,,,Coto de Imaz 1994 Gran Reserva  (Rioja),Tempranillo,Coto de Imaz,0
7987,7987,Italy,"'s fine , pristine quality soave classico translates aromas lively peach crisp citrus . luminous white natural density match salad niçoise extra vinaigrette .",Monte Fiorentine,87,33.0,Veneto,Soave Classico,,,,Ca' Rugate 2009 Monte Fiorentine  (Soave Classico),Garganega,Ca' Rugate,0
7988,7988,Italy,"packaged screwcap bottle eye-catching purple label , midas textbook expression soave fresh aromas melon , peach honey . well-priced white delivers compact crisp mouthfeel .",Re Midas,87,10.0,Veneto,Soave,,,,Cantina di Soave 2010 Re Midas  (Soave),Garganega,Cantina di Soave,0
8005,8005,Italy,"creamy yeasty tones supported background notes banana apricot give soave classico rich , generous mouthfeel . pair pasta , eggplant sauce mozzarella .",Vin Soave,87,15.0,Veneto,Soave Classico,,,,Inama 2010 Vin Soave  (Soave Classico),Garganega,Inama,0
8205,8205,France,"ripe , touch honey botrytis sweet landed grapes well . dry white creamy wood , spice apricot flavors , making delicious ripe , even touch sweetness finish .",Ygrec,91,,Bordeaux,Bordeaux Blanc,,Roger Voss,@vossroger,Château d'Yquem 2006 Ygrec  (Bordeaux Blanc),Bordeaux-style White Blend,Château d'Yquem,0
8420,8420,France,"fruity soft tannins jammy backdrop . ripe full mouth strawberry red plum jelly flavors . drink . one first vintages since labouré-roi , hit scandal 2012 , passed new ownership .",,85,16.0,Burgundy,Bourgogne,,Roger Voss,@vossroger,Labouré-Roi 2014  Bourgogne,Pinot Noir,Labouré-Roi,0
8484,8484,Italy,"'s distinctive touch dark cola licorice frames solid core blackberry cherry liqueur . darkly concentrated firm tannins soft , sweet endnote mature cinnamon spice .",,88,,Veneto,Amarone della Valpolicella Classico,,,,Viviani 2007  Amarone della Valpolicella Classico,"Corvina, Rondinella, Molinara",Viviani,0
8487,8487,Italy,"bixio offers tight , compact expression amarone seems bursting seams fresh , cherry berry aromas . syrupy thick mouth refreshing touch acidity close .",,88,,Veneto,Amarone della Valpolicella Classico,,,,Bixio 2008  Amarone della Valpolicella Classico,"Corvina, Rondinella, Molinara",Bixio,0
8577,8577,Italy,"'s fun , spicy layer foreground helps shape modern , luscious intense chianti classico noticeable sophistication dimension . offers lot consistency flavor carries elements forward long finish . 250 cases .",,89,,Tuscany,Chianti Classico,,,,Montecalvi 2006  Chianti Classico,Sangiovese,Montecalvi,0
8582,8582,Italy,"riserva takes elegant , harmonious personality boasts delicate notes berry vanilla background . 's particularly thick extracted , meant . instead , elegant easy senses offers tight , chewy tannins .",Riserva,89,,Tuscany,Chianti Classico,,,,Castello d'Albola 2004 Riserva  (Chianti Classico),Sangiovese,Castello d'Albola,0
8587,8587,Italy,"dark amber color , sophisticated vin santo offers aromas resin , pine nut , caramel candy , molasses , chestnuts , honey dried apricots . spicy tones mouth , buffered around sweet core , long nutty flavors finish .",,89,28.0,Tuscany,Vin Santo del Chianti Rufina,,,,I Veroni 1999  Vin Santo del Chianti Rufina,Malvasia Bianca,I Veroni,0
8593,8593,Italy,"asian spice vanilla immediate aromas past plum , prune fresh blackberry . grit sophistication smooth , velvety feel mouth helps elevate overall experience .",Riserva La Prima,89,,Tuscany,Chianti Classico,,,,Castello Vicchiomaggio 2004 Riserva La Prima  (Chianti Classico),Sangiovese,Castello Vicchiomaggio,0
8599,8599,Italy,"'s subtle candy-like element 's pretty nose recalls vanilla cherries sprinkled dried flowers green herbs . lean , compact feel mouth refreshes palate thanks blueberry flavors crisp close .",Riserva,89,,Tuscany,Chianti Classico,,,,Tenuta di Lilliano 2005 Riserva  (Chianti Classico),Sangiovese,Tenuta di Lilliano,0
8600,8600,Italy,"almond , toast , vanilla bean oak-related aromas drive nose vibrant riserva one beautiful estates radda-in-chianti . good harmony mouth natural shines powered 's smooth structure polished tannins .",Riserva Croce,89,,Tuscany,Chianti Classico,,,,Terrabianca 2005 Riserva Croce  (Chianti Classico),Sangiovese,Terrabianca,0
8736,8736,Italy,"dark savory , spicy aromas clove , cinnamon , prune red currant . shows freshness medium density overall .",Clemente VII,87,18.0,Tuscany,Chianti Classico,,,,Castelli del Grevepesa 2009 Clemente VII  (Chianti Classico),Sangiovese,Castelli del Grevepesa,0
8918,8918,Italy,"compared felsina 's riserva vintage , rancia offers evident use oak shaped natural aromas bright berry supple notes vanilla spice . 's also earthy tone recalls beautiful territory castelnuovo berardenga . succulent sophisticated long menthol-driven finish .",Riserva Rancia,92,,Tuscany,Chianti Classico,,,,Felsina 2004 Riserva Rancia  (Chianti Classico),Sangiovese,Felsina,0
8927,8927,Italy,"'s attractive fullness roundness wins senses moment lift glass nose . delivers aromas black cherry , asian spice , root beer , vanilla sweet maple syrup distinct pristine . 's modern velvety mouth tight structure great length .",Riserva Novecento,91,50.0,Tuscany,Chianti Classico,,,,Dievole 2004 Riserva Novecento  (Chianti Classico),Sangiovese,Dievole,0
8930,8930,Italy,'s distinctive mineral aspect sets apart . aromas recall white stone slate enhance 's elegance food pairing potential . mouth bright ripe red cherry fresh berry notes close . would pair well braised meat .,Riserva Ducale Oro,91,,Tuscany,Chianti Classico,,,,Ruffino 2004 Riserva Ducale Oro  (Chianti Classico),Sangiovese,Ruffino,0
8931,8931,Italy,"deep concentration color set stage followed warm tones black cherry , spice , leather , molasses , maple syrup tobacco . riserva , 5 % merlot , plush , velvety edge backed nicely formed tannins chewy , succulent texture .",Riserva Cellole,91,40.0,Tuscany,Chianti Classico,,,,San Fabiano Calcinaia 2005 Riserva Cellole  (Chianti Classico),Sangiovese,San Fabiano Calcinaia,0
9076,9076,Spain,"floral red-fruit aromas show touch wild animal . tight choppy palate holds racy flavors cherry plum . long , fruity finish rolls little little , lasting feel grape skins .",,89,30.0,Catalonia,Priorat,,Michael Schachner,@wineschach,Terroir Al Límit 2016 Red (Priorat),Red Blend,Terroir Al Límit,0
9166,9166,Italy,"crushed blue flower , new leather , ripe black incense aromas jump glass . palate surprisingly fresh vintage , displaying juicy plum , blackberry cinnamon balanced firm smooth tannins .",Terre di San Zeno,92,55.0,Veneto,Amarone della Valpolicella Classico,,Kerin O’Keefe,@kerinokeefe,Corteforte 2007 Terre di San Zeno  (Amarone della Valpolicella Classico),Red Blend,Corteforte,0
9191,9191,Spain,"aromas pencil lead , rubber spice accent distant red notes . palate none deep , dilution bracing acidity . tastes perky lightly leafy , cherry , raspberry , dry spice finally buttery oak . whispy hollow '06 reserva .",Reserva,86,19.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Castillo Clavijo 2006 Reserva  (Rioja),Tempranillo Blend,Castillo Clavijo,0
9201,9201,Italy,"easy , ruby-red displays fresh berry flavors light , crisp mouthfeel . pair no-fuss homemade pasta sauce potato gnocchi cheese .",,86,,Tuscany,Chianti Classico,,,,Dievole 2009  Chianti Classico,Sangiovese,Dievole,0
9219,9219,Spain,"pulpy flat ideal , still shows lot spirit rioja character . starts jumbled nose lacquer , shoe polish licorice , palate chewy dark , briary notes . good effort challenging vintage .",Reserva,87,27.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Montecillo 2002 Reserva  (Rioja),Tempranillo,Montecillo,0
9223,9223,France,"structured , firm showing great balance red fruits , dry bordeaux-style tannins freshly jammy texture . branded bordeaux , quality elegance .",Réserve Spéciale,87,14.0,Bordeaux,Bordeaux,,Roger Voss,@vossroger,Domaines Barons de Rothschild (Lafite) 2005 Réserve Spéciale  (Bordeaux),Bordeaux-style Red Blend,Domaines Barons de Rothschild (Lafite),0
9407,9407,Spain,"burnt hay , grapefruit waxy apple aromas lead palate briny citrus flavors . pithy grapefruit orange flavors carry finish , quick light weight .",,83,10.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Monte Clavijo 2012 Viura (Rioja),Viura,Monte Clavijo,0
9693,9693,Spain,"begins muddled , murky , syrupy aromas caramel berries . palate high-toned , lemony accents tomato , baked savory flavors . finishes solid albeit lightly damp bitter . comes around time always seems bit murky .",Glorioso Crianza,86,13.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Bodegas Palacio 2006 Glorioso Crianza  (Rioja),Tempranillo,Bodegas Palacio,0
9822,9822,Italy,"thick concentration extraction set tone proves meaty , raw , chunky chewy succulence creamy texture . much subtle especially blockbuster nose , redolent smoked ham , beef jerky , black spicy barbecue sauce .",Campo del Tìtari,89,,Veneto,Amarone della Valpolicella Classico,,,,Brunelli 2001 Campo del Tìtari  (Amarone della Valpolicella Classico),"Corvina, Rondinella, Molinara",Brunelli,0
9836,9836,Italy,"'s nice aromatic ensemble spice , clove , oak , prune cherry . oak nuances bit overpowering . wood flavors appear mouth well dried berry flavors .",,88,36.0,Veneto,Amarone della Valpolicella Classico,,,,San Giuseppe 2003  Amarone della Valpolicella Classico,"Corvina, Rondinella, Molinara",San Giuseppe,0
